;full_name;annee;PRP;DEF;MIS;MP
120;Seth Curry;2015;1.5;0.0;1.0;3.7399999999999998
121;Solomon Hill;2015;14.963414634146341;1.024390243902439;3.5609756097560976;28.841341463414647
122;Spencer Dinwiddie;2015;8.735294117647058;0.7352941176470589;2.5294117647058822;13.175588235294118
123;Stephen Curry;2015;35.75;2.2375;5.0875;32.46425
124;Steven Adams;2015;16.085714285714285;1.7714285714285714;4.585714285714285;25.085142857142852
125;Taj Gibson;2015;17.85483870967742;1.7903225806451613;3.8548387096774195;27.08903225806451
126;Taurean Prince;2015;12.706896551724139;0.7758620689655172;1.5517241379310345;23.8903448275862
127;Terrence Ross;2015;13.646341463414634;0.9512195121951219;2.5;25.310609756097563
128;Thaddeus Young;2015;21.776315789473685;1.9605263157894737;3.789473684210526;31.85223684210527
129;Tony Snell;2015;9.347222222222221;0.5972222222222222;1.8611111111111112;19.4011111111111
130;Trevor Ariza;2015;20.926829268292682;2.0609756097560976;3.9878048780487805;35.537682926829284
131;Trey Burke;2015;19.80263157894737;1.0526315789473684;3.1973684210526314;29.909210526315782
132;Tristan Thompson;2015;16.9390243902439;1.1585365853658536;3.317073170731707;26.560853658536587
133;Tyler Johnson;2015;9.78125;1.3125;2.25;18.69375
134;Udonis Haslem;2015;9.112903225806452;0.5483870967741935;2.4838709677419355;15.833387096774196
135;Victor Oladipo;2015;26.23611111111111;1.9305555555555556;5.430555555555555;35.55097222222223
136;Wayne Ellington;2015;14.846153846153847;0.5384615384615384;1.9538461538461538;25.55046153846154
137;Will Barton;2015;11.03448275862069;1.1551724137931034;2.2586206896551726;16.771034482758626
138;Zach LaVine;2015;16.467532467532468;0.8311688311688312;4.558441558441558;24.50701298701298
0;Aaron Gordon;2016;17.358974358974358;1.4615384615384615;2.8076923076923075;23.68551282051282
1;Al Horford;2016;25.70731707317073;2.3048780487804876;3.292682926829268;31.861829268292695
2;Al-Farouq Aminu;2016;18.0;1.524390243902439;3.548780487804878;28.347682926829265
3;Alec Burks;2016;18.838709677419356;0.7096774193548387;3.935483870967742;25.50806451612903
4;Alex Len;2016;17.871794871794872;1.2820512820512822;4.8076923076923075;23.139358974358974
5;Andre Drummond;2016;31.839506172839506;2.8518518518518516;4.938271604938271;32.71691358024692
6;Andre Iguodala;2016;14.446153846153846;1.4153846153846155;2.7846153846153845;26.4336923076923
7;Andrew Wiggins;2016;26.296296296296298;1.5308641975308641;4.283950617283951;34.92111111111109
8;Aron Baynes;2016;11.716049382716049;0.9012345679012346;2.691358024691358;14.99493827160494
9;Austin Rivers;2016;12.26865671641791;0.8507462686567164;2.955223880597015;21.64567164179104
10;Avery Bradley;2016;20.17105263157895;1.7894736842105263;3.5921052631578947;33.17986842105262
11;Ben McLemore;2016;11.147058823529411;0.9117647058823529;3.514705882352941;21.006911764705873
12;Bismack Biyombo;2016;13.878048780487806;1.853658536585366;3.6097560975609757;21.837926829268287
13;Blake Griffin;2016;34.65714285714286;1.2857142857142858;5.085714285714285;33.22771428571429
14;Boban Marjanovic;2016;9.481481481481481;0.6481481481481481;1.537037037037037;9.21962962962963
15;Bobby Portis;2016;13.306451612903226;0.7580645161290323;2.4838709677419355;17.594677419354834
16;Bradley Beal;2016;23.78181818181818;1.1818181818181819;4.163636363636364;30.846363636363634
17;Brook Lopez;2016;30.424657534246574;2.493150684931507;5.342465753424658;33.4458904109589
18;Cameron Payne;2016;8.350877192982455;0.7368421052631579;2.175438596491228;12.045263157894736
19;Carmelo Anthony;2016;33.72222222222222;1.3888888888888888;4.944444444444445;34.89819444444445
20;Chris Paul;2016;33.7027027027027;2.22972972972973;5.121621621621622;32.499459459459466
21;Christian Wood;2016;6.0;0.7058823529411765;0.7647058823529411;8.333529411764706
22;Cody Zeller;2016;15.945205479452055;1.643835616438356;3.7260273972602738;24.096575342465755
23;Cory Joseph;2016;14.2125;1.0375;2.9125;25.36312499999999
24;Cristiano Felicio;2016;7.516129032258065;0.6129032258064516;1.4193548387096775;10.180967741935486
25;Damian Lillard;2016;35.906666666666666;1.24;5.426666666666667;35.48053333333334
26;Danilo Gallinari;2016;27.39622641509434;1.150943396226415;3.0943396226415096;34.48301886792452
27;Dante Exum;2016;;;;
28;DeAndre Jordan;2016;27.649350649350648;2.961038961038961;4.077922077922078;33.540000000000006
29;DeMar DeRozan;2016;31.974358974358974;1.3076923076923077;4.384615384615385;35.7521794871795
30;DeMarcus Cousins;2016;41.676923076923075;2.9692307692307693;7.461538461538462;34.374
31;Delon Wright;2016;6.333333333333333;0.4074074074074074;0.8518518518518519;8.28037037037037
32;Dennis Schroder;2016;17.9;0.9875;4.0125;20.082499999999992
33;Derrick Favors;2016;26.016129032258064;2.661290322580645;4.096774193548387;31.79193548387096
34;Derrick Rose;2016;24.484848484848484;0.8787878787878788;3.9242424242424243;31.606969696969696
35;Devin Booker;2016;18.88157894736842;0.8421052631578947;5.065789473684211;27.534210526315782
36;Doug McDermott;2016;12.567901234567902;0.24691358024691357;2.2222222222222223;22.77432098765431
37;Draymond Green;2016;30.839506172839506;2.8641975308641974;6.160493827160494;34.48876543209875
38;Dwight Howard;2016;26.887323943661972;2.563380281690141;5.422535211267606;31.90154929577464
39;Dwight Powell;2016;10.376811594202898;0.8695652173913043;2.289855072463768;14.164782608695656
40;Ed Davis;2016;14.975308641975309;1.5925925925925926;3.2839506172839505;20.599135802469128
41;Elfrid Payton;2016;20.643835616438356;1.4931506849315068;4.602739726027397;29.185616438356153
42;Enes Kanter;2016;21.158536585365855;0.7195121951219512;3.426829268292683;20.794999999999998
43;Eric Bledsoe;2016;30.548387096774192;2.6451612903225805;5.967741935483871;33.96322580645161
44;Eric Gordon;2016;20.133333333333333;1.2666666666666666;3.8;32.7291111111111
45;Evan Fournier;2016;20.89873417721519;1.240506329113924;4.3924050632911396;32.27924050632912
46;Frank Kaminsky;2016;12.82716049382716;1.0;2.271604938271605;20.88086419753086
47;Garrett Temple;2016;11.675;1.0875;3.2375;24.21425
48;Gary Harris;2016;17.092105263157894;1.513157894736842;3.1710526315789473;31.910394736842107
49;George Hill;2016;19.60810810810811;1.3513513513513513;3.3783783783783785;33.932837837837845
50;Giannis Antetokounmpo;2016;28.8375;2.5875;5.825;35.100500000000025
51;Goran Dragic;2016;23.805555555555557;1.2222222222222223;5.180555555555555;32.617083333333326
52;Gordon Hayward;2016;28.3875;1.525;4.8125;35.98200000000001
53;Gorgui Dieng;2016;18.963414634146343;2.317073170731707;4.378048780487805;26.868780487804877
54;Hassan Whiteside;2016;26.506849315068493;4.287671232876712;4.63013698630137;28.948082191780816
55;Ish Smith;2016;23.103896103896105;1.4545454545454546;4.0;28.873766233766236
56;JaMychal Green;2016;13.051282051282051;1.0128205128205128;3.4871794871794872;18.35974358974359
57;JaVale McGee;2016;9.058823529411764;0.9117647058823529;2.0588235294117645;10.690588235294118
58;Jabari Parker;2016;20.986842105263158;1.2894736842105263;3.5526315789473686;31.48934210526315
59;Jae Crowder;2016;21.17808219178082;2.2054794520547945;3.8493150684931505;31.41506849315067
60;Jahlil Okafor;2016;25.77358490566038;1.5660377358490567;4.981132075471698;29.787358490566042
61;James Ennis;2016;10.090909090909092;0.9545454545454546;2.1363636363636362;14.72318181818182
62;James Harden;2016;42.548780487804876;2.317073170731707;7.353658536585366;37.916707317073154
63;James Johnson;2016;8.421052631578947;1.087719298245614;2.4210526315789473;16.02526315789474
64;Jared Dudley;2016;13.506172839506172;1.1481481481481481;3.3333333333333335;25.686296296296288
65;Javonte Green;2016;13.051282051282051;1.0128205128205128;3.4871794871794872;18.35974358974359
66;Jeff Teague;2016;24.341772151898734;1.5316455696202531;4.8734177215189876;28.33430379746835
67;Jerami Grant;2016;16.16883116883117;2.3506493506493507;4.220779220779221;26.6412987012987
68;Jeremy Lamb;2016;13.772727272727273;1.0909090909090908;2.3484848484848486;18.393030303030304
69;Jimmy Butler;2016;31.01492537313433;2.283582089552239;3.8208955223880596;36.731194029850755
70;Joe Harris;2016;1.6;0.0;0.4;2.852
71;Joe Ingles;2016;7.271604938271605;0.7283950617283951;2.0123456790123457;15.109382716049382
72;Joel Embiid;2016;;;;
73;John Wall;2016;35.05194805194805;2.6493506493506493;6.194805194805195;35.95831168831168
74;Jonas Valanciunas;2016;22.616666666666667;1.75;4.05;25.749
75;Jordan Clarkson;2016;21.89873417721519;1.2025316455696202;3.8354430379746836;32.10468354430382
76;Josh Richardson;2016;10.01923076923077;1.1730769230769231;2.730769230769231;21.095000000000002
77;Jrue Holiday;2016;25.76923076923077;1.6923076923076923;4.846153846153846;27.971076923076918
78;Julius Randle;2016;23.358024691358025;1.0123456790123457;4.827160493827161;28.011234567901237
79;Justin Holiday;2016;7.264150943396227;0.9622641509433962;1.8867924528301887;14.368867924528299
80;Justise Winslow;2016;13.102564102564102;1.205128205128205;3.576923076923077;28.406025641025646
81;Jusuf Nurkic;2016;14.9375;2.125;4.5625;16.8821875
82;Karl-Anthony Towns;2016;30.75609756097561;2.3902439024390243;5.219512195121951;31.84926829268292
83;Kawhi Leonard;2016;30.583333333333332;2.763888888888889;3.3055555555555554;32.84638888888888
84;Kelly Olynyk;2016;15.55072463768116;1.2318840579710144;3.4347826086956523;20.018985507246374
85;Kelly Oubre,;2016;6.063492063492063;0.4603174603174603;2.126984126984127;10.45095238095238
86;Kent Bazemore;2016;18.96;1.8133333333333332;4.1866666666666665;27.568933333333323
87;Kentavious Caldwell-Pope;2016;20.06578947368421;1.6710526315789473;3.5789473684210527;36.51631578947369
88;Kevin Durant;2016;41.375;2.138888888888889;5.375;35.602222222222224
89;Kevin Love;2016;28.337662337662337;1.2857142857142858;3.909090909090909;31.306883116883117
90;Kevon Looney;2016;3.8;0.0;0.6;3.912
91;Khris Middleton;2016;26.164556962025316;1.8987341772151898;4.860759493670886;35.87341772151899
92;Klay Thompson;2016;28.0375;1.3625;3.625;33.14812499999999
93;Kristaps Porzingis;2016;22.88888888888889;2.5972222222222223;4.527777777777778;28.24319444444443
94;Kyle Anderson;2016;9.192307692307692;1.141025641025641;2.0;15.761923076923072
95;Kyle Lowry;2016;32.37662337662338;2.4935064935064934;5.662337662337662;36.813896103896106
96;Kyrie Irving;2016;27.30188679245283;1.3962264150943395;4.3584905660377355;31.27566037735849
97;LaMarcus Aldridge;2016;28.013513513513512;1.6081081081081081;3.3783783783783785;30.379999999999992
98;Langston Galloway;2016;13.658536585365853;1.2073170731707317;2.902439024390244;24.609268292682923
99;LeBron James;2016;39.46052631578947;2.013157894736842;5.157894736842105;35.44118421052632
100;Marc Gasol;2016;27.28846153846154;2.3076923076923075;4.980769230769231;34.26596153846154
101;Marcus Smart;2016;16.360655737704917;1.7868852459016393;4.311475409836065;27.109508196721308
102;Mason Plumlee;2016;19.548780487804876;1.8658536585365855;4.963414634146342;25.211097560975603
103;Matt Dellavedova;2016;14.052631578947368;0.6973684210526315;3.8684210526315788;24.368421052631565
104;Maurice Harkless;2016;10.833333333333334;1.0769230769230769;2.3846153846153846;18.500384615384615
105;Meyers Leonard;2016;15.032786885245901;0.4262295081967213;4.262295081967213;21.651803278688533
106;Michael Carter-Williams;2016;21.85185185185185;2.240740740740741;5.833333333333333;30.355370370370366
107;Mike Conley;2016;24.339285714285715;1.4821428571428572;3.2857142857142856;31.26232142857143
108;Mike Muscala;2016;5.766666666666667;0.6666666666666666;1.65;9.215666666666666
109;Mike Scott;2016;9.973333333333333;0.56;1.92;15.08973333333333
110;Montrezl Harrell;2016;5.6923076923076925;0.5641025641025641;1.6666666666666667;9.517435897435893
111;Myles Turner;2016;16.533333333333335;1.85;3.75;22.598499999999994
112;Nemanja Bjelica;2016;10.016666666666667;0.7833333333333333;3.35;17.735333333333333
113;Nerlens Noel;2016;21.059701492537314;3.253731343283582;5.223880597014926;29.163432835820903
114;Nicolas Batum;2016;26.814285714285713;1.542857142857143;4.557142857142857;34.75057142857144
115;Nikola Jokic;2016;19.3125;1.6125;3.9;21.459
116;Nikola Vucevic;2016;29.784615384615385;1.8923076923076922;4.553846153846154;31.134000000000004
117;Norman Powell;2016;8.795918367346939;0.7959183673469388;1.8571428571428572;14.586530612244896
118;Otto Porter;2016;18.426666666666666;1.8266666666666667;3.1066666666666665;30.132533333333335
119;Pat Connaughton;2016;2.2941176470588234;0.058823529411764705;0.47058823529411764;4.014411764705883
120;Patrick Beverley;2016;16.746478873239436;1.6901408450704225;4.577464788732394;28.552112676056336
121;Patrick Patterson;2016;12.39240506329114;1.0759493670886076;2.4430379746835444;25.368607594936705
122;Patty Mills;2016;29.40740740740741;3.5308641975308643;5.283950617283951;32.495555555555555
123;Paul George;2016;34.148148148148145;2.234567901234568;6.111111111111111;34.59444444444444
124;Paul Millsap;2016;29.40740740740741;3.5308641975308643;5.283950617283951;32.495555555555555
125;Rajon Rondo;2016;29.625;2.0972222222222223;6.291666666666667;35.02777777777778
126;Raulzinho Neto;2016;9.506172839506172;0.7901234567901234;2.8518518518518516;18.27617283950617
127;Reggie Bullock;2016;5.864864864864865;0.32432432432432434;1.0;11.386756756756757
128;Reggie Jackson;2016;28.27848101265823;0.8860759493670886;5.189873417721519;30.497848101265816
129;Richaun Holmes;2016;8.92156862745098;1.1568627450980393;2.4313725490196076;13.576470588235294
130;Ricky Rubio;2016;23.026315789473685;2.263157894736842;5.184210526315789;30.36815789473685
131;Robert Covington;2016;20.507462686567163;2.1641791044776117;5.597014925373134;28.206268656716396
132;Robin Lopez;2016;19.0;1.7682926829268293;3.841463414634146;26.860853658536588
133;Rodney Hood;2016;20.620253164556964;1.1265822784810127;4.139240506329114;31.962278481012646
134;Rudy Gay;2016;25.428571428571427;2.157142857142857;4.614285714285714;33.78357142857143
135;Rudy Gobert;2016;21.57377049180328;2.9508196721311477;4.540983606557377;31.46918032786885
136;Russell Westbrook;2016;41.725;2.2875;6.775;34.166124999999994
137;Serge Ibaka;2016;20.28205128205128;2.3846153846153846;4.089743589743589;31.832692307692305
138;Seth Curry;2016;9.681818181818182;0.5681818181818182;1.75;15.532727272727271
139;Solomon Hill;2016;7.9491525423728815;0.8135593220338984;1.7118644067796611;14.48338983050847
140;Spencer Dinwiddie;2016;8.083333333333334;0.25;2.25;13.061666666666667
141;Stephen Curry;2016;42.177215189873415;2.329113924050633;5.3544303797468356;33.964303797468354
142;Steven Adams;2016;15.3875;1.6375;3.8375;24.96775
143;Taj Gibson;2016;16.945205479452056;1.6986301369863013;3.5342465753424657;26.298082191780818
144;Taurean Prince;2016;5.7272727272727275;0.6363636363636364;1.155844155844156;18.801688311688316
145;Terrence Ross;2016;13.164383561643836;1.082191780821918;2.2739726027397262;23.731643835616435
146;Terry Rozier;2016;4.410256410256411;0.1794871794871795;1.0769230769230769;7.825641025641025
147;Thaddeus Young;2016;25.986301369863014;2.041095890410959;4.3561643835616435;32.76246575342467
148;Thanasis Antetokounmpo;2016;3.5;0.0;1.0;3.075
149;Tony Snell;2016;9.375;0.515625;2.375;20.134375000000002
150;Trevor Ariza;2016;19.493827160493826;2.2962962962962963;3.580246913580247;35.104444444444454
151;Trey Burke;2016;14.671875;0.640625;2.59375;21.167187499999994
152;Trey Lyles;2016;10.575;0.55;2.2375;17.078125
153;Tristan Thompson;2016;17.597560975609756;1.0853658536585367;3.207317073170732;27.467439024390238
154;Tyler Johnson;2016;13.944444444444445;1.0555555555555556;3.138888888888889;23.753611111111113
155;Tyus Jones;2016;8.405405405405405;0.918918918918919;1.7837837837837838;15.276756756756757
156;Udonis Haslem;2016;4.0;0.1891891891891892;0.8108108108108109;6.792432432432433
157;Victor Oladipo;2016;24.72222222222222;2.361111111111111;4.541666666666667;32.84430555555556
158;Wayne Ellington;2016;11.092105263157896;0.6973684210526315;1.6710526315789473;21.071052631578947
159;Will Barton;2016;22.646341463414632;1.3414634146341464;3.4878048780487805;28.517317073170734
160;Willie Cauley-Stein;2016;12.909090909090908;1.7272727272727273;2.909090909090909;21.20166666666666
161;Zach LaVine;2016;19.865853658536587;1.048780487804878;4.2439024390243905;27.771951219512193
0;Aaron Gordon;2017;19.675;1.3125;3.2625;28.535000000000004
1;Al Horford;2017;25.794117647058822;2.0294117647058822;3.7205882352941178;32.04735294117647
2;Al-Farouq Aminu;2017;17.737704918032787;1.7049180327868851;3.2131147540983607;28.85557377049181
3;Alec Burks;2017;10.30952380952381;0.5476190476190477;2.0238095238095237;15.348809523809523
4;Alex Len;2017;15.155844155844155;1.7662337662337662;4.467532467532467;20.06948051948052
5;Andre Drummond;2017;28.51851851851852;2.6296296296296298;4.802469135802469;29.556172839506182
6;Andre Iguodala;2017;14.986842105263158;1.513157894736842;2.039473684210526;26.075657894736832
7;Andrew Wiggins;2017;29.878048780487806;1.3658536585365855;4.512195121951219;36.98804878048781
8;Aron Baynes;2017;9.733333333333333;0.7466666666666667;2.88;15.295200000000001
9;Austin Rivers;2017;16.945945945945947;0.7837837837837838;4.081081081081081;27.564999999999984
10;Avery Bradley;2017;24.545454545454547;1.4363636363636363;4.163636363636364;33.15599999999999
11;Ben McLemore;2017;11.065573770491802;0.5737704918032787;2.7868852459016393;19.091147540983602
12;Ben Simmons;2017;;;;
13;Bismack Biyombo;2017;13.876543209876543;1.4320987654320987;3.6666666666666665;21.935802469135798
14;Blake Griffin;2017;34.63934426229508;1.2950819672131149;4.901639344262295;33.832295081967196
15;Boban Marjanovic;2017;9.428571428571429;0.5142857142857142;1.0;8.204285714285714
16;Bobby Portis;2017;12.0;0.421875;2.046875;15.448125000000001
17;Bradley Beal;2017;29.68831168831169;1.3506493506493507;4.220779220779221;34.64961038961038
18;Brandon Ingram;2017;15.468354430379748;1.0886075949367089;3.4683544303797467;28.667215189873414
19;Brook Lopez;2017;28.24;2.16;5.013333333333334;29.43546666666666
20;Bryn Forbes;2017;3.888888888888889;0.027777777777777776;0.8611111111111112;7.702499999999999
21;Buddy Hield;2017;15.317073170731707;0.573170731707317;2.6341463414634148;22.84536585365854
22;Cameron Payne;2017;8.483870967741936;0.5806451612903226;2.6129032258064515;14.698709677419355
23;Caris LeVert;2017;13.43859649122807;1.0;2.6315789473684212;21.51807017543859
24;Carmelo Anthony;2017;31.216216216216218;1.2702702702702702;4.743243243243243;34.098243243243246
25;Chris Paul;2017;32.31147540983606;2.081967213114754;4.80327868852459;31.293442622950813
26;Christian Wood;2017;5.076923076923077;0.6923076923076923;1.3846153846153846;8.044615384615385
27;Cody Zeller;2017;18.43548387096774;1.935483870967742;4.096774193548387;27.633548387096766
28;Cory Joseph;2017;15.5;0.9875;3.1;24.845624999999988
29;Cristiano Felicio;2017;10.106060606060606;0.6363636363636364;2.1666666666666665;15.595151515151512
30;Damian Lillard;2017;37.76;1.1733333333333333;4.653333333333333;35.71906666666667
31;Danilo Gallinari;2017;25.476190476190474;0.873015873015873;2.7777777777777777;33.677142857142854
32;Dante Exum;2017;9.924242424242424;0.5;3.4242424242424243;18.38590909090909
33;Danuel House;2017;1.0;0.0;0.0;0.5
34;Dario Saric;2017;21.419753086419753;1.0740740740740742;4.2592592592592595;26.10666666666666
35;David Nwaba;2017;9.85;1.0;2.35;19.717499999999994
36;Davis Bertans;2017;6.6716417910447765;0.7164179104477612;1.5970149253731343;11.87149253731343
37;DeAndre Jordan;2017;27.641975308641975;2.2839506172839505;4.037037037037037;31.553209876543214
38;DeAndre' Bembry;2017;4.947368421052632;0.34210526315789475;0.9736842105263158;9.578421052631578
39;DeMar DeRozan;2017;36.432432432432435;1.2297297297297298;4.243243243243243;35.20162162162162
40;DeMarcus Cousins;2017;42.611111111111114;2.6805555555555554;7.597222222222222;34.0340277777778
41;Dejounte Murray;2017;5.7894736842105265;0.3684210526315789;1.763157894736842;8.29736842105263
42;Delon Wright;2017;9.444444444444445;1.4074074074074074;2.074074074074074;16.32111111111111
43;Dennis Schroder;2017;27.354430379746834;1.139240506329114;5.151898734177215;31.24531645569619
44;Denzel Valentine;2017;8.859649122807017;0.6491228070175439;2.3684210526315788;16.93824561403509
45;Derrick Favors;2017;16.74;1.7;3.26;23.531
46;Derrick Rose;2017;26.296875;0.953125;3.609375;32.336093749999996
47;Devin Booker;2017;28.756410256410255;1.1923076923076923;6.1923076923076925;34.80307692307694
48;Domantas Sabonis;2017;10.481481481481481;0.8765432098765432;3.493827160493827;19.95197530864197
49;Dorian Finney-Smith;2017;7.888888888888889;0.9506172839506173;2.0987654320987654;20.07851851851851
50;Doug McDermott;2017;12.56060606060606;0.2727272727272727;1.7727272727272727;22.63409090909091
51;Draymond Green;2017;25.105263157894736;3.4210526315789473;5.276315789473684;32.30184210526316
52;Dwight Howard;2017;27.64864864864865;2.108108108108108;5.04054054054054;29.542297297297285
53;Dwight Powell;2017;11.311688311688311;1.2987012987012987;2.1948051948051948;17.133636363636366
54;Ed Davis;2017;10.217391304347826;0.8043478260869565;3.782608695652174;16.98695652173913
55;Elfrid Payton;2017;23.926829268292682;1.5609756097560976;4.329268292682927;29.20646341463415
56;Enes Kanter;2017;21.97222222222222;0.9722222222222222;3.8472222222222223;21.084861111111106
57;Eric Bledsoe;2017;32.24242424242424;1.8484848484848484;5.878787878787879;32.777575757575754
58;Eric Gordon;2017;21.413333333333334;1.1866666666666668;3.6133333333333333;30.785066666666662
59;Evan Fournier;2017;23.205882352941178;1.0294117647058822;4.720588235294118;32.633970588235286
60;Frank Kaminsky;2017;18.293333333333333;1.0666666666666667;2.8666666666666667;25.867066666666663
61;Fred VanVleet;2017;4.972972972972973;0.5135135135135135;1.3783783783783783;7.75945945945946
62;Garrett Temple;2017;13.2;1.7230769230769232;3.3692307692307693;26.397692307692306
63;Gary Harris;2017;20.92982456140351;1.3859649122807018;2.9473684210526314;31.08350877192982
64;George Hill;2017;24.489795918367346;1.2448979591836735;4.061224489795919;31.306326530612253
65;Georges Niang;2017;1.8695652173913044;0.13043478260869565;0.4782608695652174;3.810434782608695
66;Giannis Antetokounmpo;2017;37.075;3.525;6.0;35.370125000000016
67;Goran Dragic;2017;29.931506849315067;1.3972602739726028;5.63013698630137;33.49054794520548
68;Gordon Hayward;2017;30.78082191780822;1.273972602739726;3.5205479452054793;34.25890410958904
69;Gorgui Dieng;2017;19.76829268292683;2.231707317073171;4.402439024390244;32.16999999999999
70;Hassan Whiteside;2017;31.87012987012987;2.831168831168831;4.935064935064935;32.43220779220779
71;Ish Smith;2017;17.419753086419753;1.1604938271604939;2.950617283950617;23.959753086419745
72;Ivica Zubac;2017;12.447368421052632;1.236842105263158;2.526315789473684;15.829210526315789
73;JaMychal Green;2017;17.103896103896105;1.051948051948052;4.441558441558442;27.07376623376624
74;JaVale McGee;2017;9.519480519480519;1.1168831168831168;1.9350649350649352;9.407662337662336
75;Jabari Parker;2017;29.03921568627451;1.411764705882353;4.0;33.71686274509803
76;Jae Crowder;2017;21.791666666666668;1.3333333333333333;3.3472222222222223;32.22263888888888
77;Jahlil Okafor;2017;17.76;1.38;4.26;22.471799999999998
78;Jake Layman;2017;3.2285714285714286;0.34285714285714286;0.9428571428571428;6.893428571428572
79;Jakob Poeltl;2017;6.333333333333333;0.6851851851851852;2.6296296296296298;11.389814814814816
80;Jamal Murray;2017;14.573170731707316;0.9146341463414634;2.8902439024390243;21.31036585365853
81;James Ennis;2017;11.75;1.015625;3.5;23.242968750000003
82;James Harden;2017;48.41975308641975;1.962962962962963;8.382716049382717;36.16333333333332
83;James Johnson;2017;21.407894736842106;2.1315789473684212;4.842105263157895;27.234473684210528
84;Jared Dudley;2017;12.1875;0.90625;3.546875;21.085781250000007
85;Javonte Green;2017;17.103896103896105;1.051948051948052;4.441558441558442;27.07376623376624
86;Jeff Teague;2017;27.109756097560975;1.6097560975609757;4.646341463414634;32.2030487804878
87;Jerami Grant;2017;8.6;1.4;2.4125;18.94
88;Jeremy Lamb;2017;15.193548387096774;0.8064516129032258;2.225806451612903;18.218064516129036
89;Jimmy Butler;2017;35.56578947368421;2.3026315789473686;3.5657894736842106;36.77644736842105
90;Joe Harris;2017;12.096153846153847;0.7307692307692307;3.3846153846153846;21.688846153846153
91;Joe Ingles;2017;13.012195121951219;1.2682926829268293;3.292682926829268;23.825731707317065
92;Joel Embiid;2017;30.193548387096776;3.3225806451612905;7.387096774193548;25.162258064516124
93;John Wall;2017;37.97435897435897;2.641025641025641;6.064102564102564;36.145128205128195
94;Jonas Valanciunas;2017;22.1875;1.25;4.025;25.61824999999999
95;Jordan Clarkson;2017;20.29268292682927;1.170731707317073;3.8292682926829267;29.048048780487818
96;Josh Richardson;2017;15.981132075471699;1.8679245283018868;3.7169811320754715;30.268113207547163
97;Jrue Holiday;2017;26.582089552238806;2.1492537313432836;4.880597014925373;32.48955223880596
98;Juancho Hernangomez;2017;8.403225806451612;0.6774193548387096;1.5;13.385806451612906
99;Julius Randle;2017;25.33783783783784;1.162162162162162;5.6891891891891895;28.617162162162153
100;Justin Holiday;2017;11.658536585365853;1.170731707317073;2.1341463414634148;19.81280487804878
101;Justise Winslow;2017;19.77777777777778;1.7777777777777777;4.722222222222222;34.532777777777774
102;Jusuf Nurkic;2017;19.26153846153846;1.9076923076923078;4.676923076923077;21.197076923076917
103;Karl-Anthony Towns;2017;40.09756097560975;1.9390243902439024;5.524390243902439;36.754146341463404
104;Kawhi Leonard;2017;34.83783783783784;2.5405405405405403;3.72972972972973;33.25243243243244
105;Kelly Olynyk;2017;15.826666666666666;0.96;4.04;20.317466666666665
106;Kelly Oubre,;2017;10.240506329113924;0.9493670886075949;3.1012658227848102;20.120379746835443
107;Kent Bazemore;2017;16.561643835616437;1.9589041095890412;3.9726027397260273;26.700958904109584
108;Kentavious Caldwell-Pope;2017;19.57894736842105;1.3289473684210527;2.6842105263157894;33.06710526315789
109;Kevin Durant;2017;38.193548387096776;2.661290322580645;4.112903225806452;33.197096774193554
110;Kevin Love;2017;32.06666666666667;1.2333333333333334;4.116666666666666;31.20666666666666
111;Kevon Looney;2017;5.433962264150943;0.6037735849056604;1.528301886792453;8.237924528301884
112;Khris Middleton;2017;22.344827586206897;1.6551724137931034;4.9655172413793105;30.45655172413792
113;Klay Thompson;2017;28.03846153846154;1.358974358974359;3.423076923076923;33.78846153846155
114;Kris Dunn;2017;8.294871794871796;1.4615384615384615;3.423076923076923;16.905128205128207
115;Kristaps Porzingis;2017;26.78787878787879;2.6666666666666665;5.484848484848484;32.58545454545453
116;Kyle Anderson;2017;7.569444444444445;1.0694444444444444;1.4166666666666667;13.985833333333334
117;Kyle Lowry;2017;34.11666666666667;1.7833333333333334;5.716666666666667;37.193666666666665
118;Kyrie Irving;2017;34.22222222222222;1.4861111111111112;4.680555555555555;34.86694444444445
119;LaMarcus Aldridge;2017;26.458333333333332;1.8611111111111112;3.5555555555555554;32.23638888888888
120;Langston Galloway;2017;11.27027027027027;0.7027027027027027;1.9189189189189189;19.99891891891892
121;LeBron James;2017;43.770270270270274;1.837837837837838;5.905405405405405;37.57675675675675
122;Malcolm Brogdon;2017;17.293333333333333;1.28;3.3733333333333335;26.227333333333334
123;Malik Beasley;2017;5.045454545454546;0.3181818181818182;0.8181818181818182;7.297272727272728
124;Marc Gasol;2017;30.37837837837838;2.2432432432432434;4.554054054054054;34.04108108108108
125;Marcus Smart;2017;19.037974683544302;2.0126582278481013;4.443037974683544;30.171012658227838
126;Marquese Chriss;2017;14.158536585365853;1.670731707317073;4.524390243902439;21.07829268292683
127;Mason Plumlee;2017;21.37037037037037;1.9876543209876543;4.444444444444445;26.326172839506164
128;Matt Dellavedova;2017;14.223684210526315;0.6973684210526315;3.763157894736842;25.926447368421055
129;Maurice Harkless;2017;15.61038961038961;2.012987012987013;3.896103896103896;28.690519480519463
130;Meyers Leonard;2017;9.58108108108108;0.5540540540540541;2.7972972972972974;16.31513513513514
131;Michael Carter-Williams;2017;12.511111111111111;1.3555555555555556;3.7333333333333334;18.61933333333333
